CO_MUNICIPIO;SG_UF;NO_UF;NO_MUNICIPIO;CN;DT_INICIO_VIGENCIA;DT_FIM_VIGENCIA;DE_ALTERACAO_REGULAMENTAR;VIGENTE
4212908;SC;SANTA CATARINA;Pinhalzinho;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4213005;SC;SANTA CATARINA;Pinheiro Preto;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4213104;SC;SANTA CATARINA;Piratuba;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4213153;SC;SANTA CATARINA;Planalto Alegre;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4213203;SC;SANTA CATARINA;Pomerode;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4213302;SC;SANTA CATARINA;Ponte Alta;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4213351;SC;SANTA CATARINA;Ponte Alta do Norte;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4213401;SC;SANTA CATARINA;Ponte Serrada;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4213500;SC;SANTA CATARINA;Porto Belo;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4213609;SC;SANTA CATARINA;Porto União;49;13/06/2001;31/05/2015;Resolução nº 263, de 8 de junho de 2001;Não
4213609;SC;SANTA CATARINA;Porto União;42;01/06/2015;-;Resolução nº 644, de 2 de dezembro de 2014;Sim
4213708;SC;SANTA CATARINA;Pouso Redondo;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4213807;SC;SANTA CATARINA;Praia Grande;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4213906;SC;SANTA CATARINA;Presidente Castello Branco;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4214003;SC;SANTA CATARINA;Presidente Getúlio;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4214102;SC;SANTA CATARINA;Presidente Nereu;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4214151;SC;SANTA CATARINA;Princesa;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4214201;SC;SANTA CATARINA;Quilombo;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4214300;SC;SANTA CATARINA;Rancho Queimado;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4214409;SC;SANTA CATARINA;Rio das Antas;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4214508;SC;SANTA CATARINA;Rio do Campo;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4214607;SC;SANTA CATARINA;Rio do Oeste;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4214706;SC;SANTA CATARINA;Rio dos Cedros;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4214805;SC;SANTA CATARINA;Rio do Sul;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4214904;SC;SANTA CATARINA;Rio Fortuna;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215000;SC;SANTA CATARINA;Rio Negrinho;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215059;SC;SANTA CATARINA;Rio Rufino;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215075;SC;SANTA CATARINA;Riqueza;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215109;SC;SANTA CATARINA;Rodeio;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215208;SC;SANTA CATARINA;Romelândia;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215307;SC;SANTA CATARINA;Salete;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215356;SC;SANTA CATARINA;Saltinho;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215406;SC;SANTA CATARINA;Salto Veloso;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215455;SC;SANTA CATARINA;Sangão;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215505;SC;SANTA CATARINA;Santa Cecília;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215554;SC;SANTA CATARINA;Santa Helena;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215604;SC;SANTA CATARINA;Santa Rosa de Lima;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215653;SC;SANTA CATARINA;Santa Rosa do Sul;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215679;SC;SANTA CATARINA;Santa Terezinha;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215687;SC;SANTA CATARINA;Santa Terezinha do Progresso;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215695;SC;SANTA CATARINA;Santiago do Sul;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215703;SC;SANTA CATARINA;Santo Amaro da Imperatriz;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215752;SC;SANTA CATARINA;São Bernardino;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215802;SC;SANTA CATARINA;São Bento do Sul;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4215901;SC;SANTA CATARINA;São Bonifácio;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4216008;SC;SANTA CATARINA;São Carlos;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4216057;SC;SANTA CATARINA;São Cristovão do Sul;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4216107;SC;SANTA CATARINA;São Domingos;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4216206;SC;SANTA CATARINA;São Francisco do Sul;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4216255;SC;SANTA CATARINA;São João do Oeste;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4216305;SC;SANTA CATARINA;São João Batista;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4216354;SC;SANTA CATARINA;São João do Itaperiú;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4216404;SC;SANTA CATARINA;São João do Sul;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4216503;SC;SANTA CATARINA;São Joaquim;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4216602;SC;SANTA CATARINA;São José;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4216701;SC;SANTA CATARINA;São José do Cedro;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4216800;SC;SANTA CATARINA;São José do Cerrito;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4216909;SC;SANTA CATARINA;São Lourenço do Oeste;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4217006;SC;SANTA CATARINA;São Ludgero;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4217105;SC;SANTA CATARINA;São Martinho;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4217154;SC;SANTA CATARINA;São Miguel da Boa Vista;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4217204;SC;SANTA CATARINA;São Miguel do Oeste;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4217253;SC;SANTA CATARINA;São Pedro de Alcântara;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4217303;SC;SANTA CATARINA;Saudades;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4217402;SC;SANTA CATARINA;Schroeder;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4217501;SC;SANTA CATARINA;Seara;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4217550;SC;SANTA CATARINA;Serra Alta;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4217600;SC;SANTA CATARINA;Siderópolis;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4217709;SC;SANTA CATARINA;Sombrio;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4217758;SC;SANTA CATARINA;Sul Brasil;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4217808;SC;SANTA CATARINA;Taió;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4217907;SC;SANTA CATARINA;Tangará;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4217956;SC;SANTA CATARINA;Tigrinhos;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4218004;SC;SANTA CATARINA;Tijucas;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4218103;SC;SANTA CATARINA;Timbé do Sul;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4218202;SC;SANTA CATARINA;Timbó;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4218251;SC;SANTA CATARINA;Timbó Grande;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4218301;SC;SANTA CATARINA;Três Barras;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4218350;SC;SANTA CATARINA;Treviso;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4218400;SC;SANTA CATARINA;Treze de Maio;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4218509;SC;SANTA CATARINA;Treze Tílias;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4218608;SC;SANTA CATARINA;Trombudo Central;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4218707;SC;SANTA CATARINA;Tubarão;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4218756;SC;SANTA CATARINA;Tunápolis;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4218806;SC;SANTA CATARINA;Turvo;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4218855;SC;SANTA CATARINA;União do Oeste;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4218905;SC;SANTA CATARINA;Urubici;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4218954;SC;SANTA CATARINA;Urupema;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4219002;SC;SANTA CATARINA;Urussanga;48;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4219101;SC;SANTA CATARINA;Vargeão;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4219150;SC;SANTA CATARINA;Vargem;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4219176;SC;SANTA CATARINA;Vargem Bonita;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4219200;SC;SANTA CATARINA;Vidal Ramos;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4219309;SC;SANTA CATARINA;Videira;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4219358;SC;SANTA CATARINA;Vitor Meireles;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4219408;SC;SANTA CATARINA;Witmarsum;47;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4219507;SC;SANTA CATARINA;Xanxerê;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4219606;SC;SANTA CATARINA;Xavantina;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4219705;SC;SANTA CATARINA;Xaxim;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4219853;SC;SANTA CATARINA;Zortéa;49;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4220000;SC;SANTA CATARINA;Balneário Rincão;48;10/01/2016;-;Resolução nº 653, de 13 de julho de 2015;Sim
4300034;RS;RIO GRANDE DO SUL;Aceguá;53;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300059;RS;RIO GRANDE DO SUL;Água Santa;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300109;RS;RIO GRANDE DO SUL;Agudo;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300208;RS;RIO GRANDE DO SUL;Ajuricaba;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300307;RS;RIO GRANDE DO SUL;Alecrim;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300406;RS;RIO GRANDE DO SUL;Alegrete;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300455;RS;RIO GRANDE DO SUL;Alegria;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300471;RS;RIO GRANDE DO SUL;Almirante Tamandaré do Sul;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300505;RS;RIO GRANDE DO SUL;Alpestre;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300554;RS;RIO GRANDE DO SUL;Alto Alegre;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300570;RS;RIO GRANDE DO SUL;Alto Feliz;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300604;RS;RIO GRANDE DO SUL;Alvorada;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300638;RS;RIO GRANDE DO SUL;Amaral Ferrador;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300646;RS;RIO GRANDE DO SUL;Ametista do Sul;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300661;RS;RIO GRANDE DO SUL;André da Rocha;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300703;RS;RIO GRANDE DO SUL;Anta Gorda;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300802;RS;RIO GRANDE DO SUL;Antônio Prado;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300851;RS;RIO GRANDE DO SUL;Arambaré;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300877;RS;RIO GRANDE DO SUL;Araricá;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4300901;RS;RIO GRANDE DO SUL;Aratiba;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301008;RS;RIO GRANDE DO SUL;Arroio do Meio;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301057;RS;RIO GRANDE DO SUL;Arroio do Sal;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301073;RS;RIO GRANDE DO SUL;Arroio do Padre;53;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301107;RS;RIO GRANDE DO SUL;Arroio dos Ratos;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301206;RS;RIO GRANDE DO SUL;Arroio do Tigre;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301305;RS;RIO GRANDE DO SUL;Arroio Grande;53;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301404;RS;RIO GRANDE DO SUL;Arvorezinha;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301503;RS;RIO GRANDE DO SUL;Augusto Pestana;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301552;RS;RIO GRANDE DO SUL;Áurea;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301602;RS;RIO GRANDE DO SUL;Bagé;53;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301636;RS;RIO GRANDE DO SUL;Balneário Pinhal;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301651;RS;RIO GRANDE DO SUL;Barão;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301701;RS;RIO GRANDE DO SUL;Barão de Cotegipe;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301750;RS;RIO GRANDE DO SUL;Barão do Triunfo;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301800;RS;RIO GRANDE DO SUL;Barracão;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301859;RS;RIO GRANDE DO SUL;Barra do Guarita;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301875;RS;RIO GRANDE DO SUL;Barra do Quaraí;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301909;RS;RIO GRANDE DO SUL;Barra do Ribeiro;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301925;RS;RIO GRANDE DO SUL;Barra do Rio Azul;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4301958;RS;RIO GRANDE DO SUL;Barra Funda;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302006;RS;RIO GRANDE DO SUL;Barros Cassal;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302055;RS;RIO GRANDE DO SUL;Benjamin Constant do Sul;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302105;RS;RIO GRANDE DO SUL;Bento Gonçalves;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302154;RS;RIO GRANDE DO SUL;Boa Vista das Missões;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302204;RS;RIO GRANDE DO SUL;Boa Vista do Buricá;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302220;RS;RIO GRANDE DO SUL;Boa Vista do Cadeado;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302238;RS;RIO GRANDE DO SUL;Boa Vista do Incra;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302253;RS;RIO GRANDE DO SUL;Boa Vista do Sul;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302303;RS;RIO GRANDE DO SUL;Bom Jesus;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302352;RS;RIO GRANDE DO SUL;Bom Princípio;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302378;RS;RIO GRANDE DO SUL;Bom Progresso;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302402;RS;RIO GRANDE DO SUL;Bom Retiro do Sul;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302451;RS;RIO GRANDE DO SUL;Boqueirão do Leão;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302501;RS;RIO GRANDE DO SUL;Bossoroca;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302584;RS;RIO GRANDE DO SUL;Bozano;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302600;RS;RIO GRANDE DO SUL;Braga;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302659;RS;RIO GRANDE DO SUL;Brochier;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302709;RS;RIO GRANDE DO SUL;Butiá;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302808;RS;RIO GRANDE DO SUL;Caçapava do Sul;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4302907;RS;RIO GRANDE DO SUL;Cacequi;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4303004;RS;RIO GRANDE DO SUL;Cachoeira do Sul;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4303103;RS;RIO GRANDE DO SUL;Cachoeirinha;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4303202;RS;RIO GRANDE DO SUL;Cacique Doble;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4303301;RS;RIO GRANDE DO SUL;Caibaté;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4303400;RS;RIO GRANDE DO SUL;Caiçara;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4303509;RS;RIO GRANDE DO SUL;Camaquã;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4303558;RS;RIO GRANDE DO SUL;Camargo;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4303608;RS;RIO GRANDE DO SUL;Cambará do Sul;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4303673;RS;RIO GRANDE DO SUL;Campestre da Serra;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4303707;RS;RIO GRANDE DO SUL;Campina das Missões;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4303806;RS;RIO GRANDE DO SUL;Campinas do Sul;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4303905;RS;RIO GRANDE DO SUL;Campo Bom;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304002;RS;RIO GRANDE DO SUL;Campo Novo;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304101;RS;RIO GRANDE DO SUL;Campos Borges;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304200;RS;RIO GRANDE DO SUL;Candelária;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304309;RS;RIO GRANDE DO SUL;Cândido Godói;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304358;RS;RIO GRANDE DO SUL;Candiota;53;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304408;RS;RIO GRANDE DO SUL;Canela;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304507;RS;RIO GRANDE DO SUL;Canguçu;53;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304606;RS;RIO GRANDE DO SUL;Canoas;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304614;RS;RIO GRANDE DO SUL;Canudos do Vale;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304622;RS;RIO GRANDE DO SUL;Capão Bonito do Sul;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304630;RS;RIO GRANDE DO SUL;Capão da Canoa;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304655;RS;RIO GRANDE DO SUL;Capão do Cipó;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304663;RS;RIO GRANDE DO SUL;Capão do Leão;53;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304671;RS;RIO GRANDE DO SUL;Capivari do Sul;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304689;RS;RIO GRANDE DO SUL;Capela de Santana;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304697;RS;RIO GRANDE DO SUL;Capitão;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304705;RS;RIO GRANDE DO SUL;Carazinho;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304713;RS;RIO GRANDE DO SUL;Caraá;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304804;RS;RIO GRANDE DO SUL;Carlos Barbosa;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304853;RS;RIO GRANDE DO SUL;Carlos Gomes;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304903;RS;RIO GRANDE DO SUL;Casca;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4304952;RS;RIO GRANDE DO SUL;Caseiros;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4305009;RS;RIO GRANDE DO SUL;Catuípe;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4305108;RS;RIO GRANDE DO SUL;Caxias do Sul;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4305116;RS;RIO GRANDE DO SUL;Centenário;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4305124;RS;RIO GRANDE DO SUL;Cerrito;53;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4305132;RS;RIO GRANDE DO SUL;Cerro Branco;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4305157;RS;RIO GRANDE DO SUL;Cerro Grande;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4305173;RS;RIO GRANDE DO SUL;Cerro Grande do Sul;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4305207;RS;RIO GRANDE DO SUL;Cerro Largo;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4305306;RS;RIO GRANDE DO SUL;Chapada;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4305355;RS;RIO GRANDE DO SUL;Charqueadas;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4305371;RS;RIO GRANDE DO SUL;Charrua;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4305405;RS;RIO GRANDE DO SUL;Chiapetta;55;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4305439;RS;RIO GRANDE DO SUL;Chuí;53;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4305447;RS;RIO GRANDE DO SUL;Chuvisca;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4305454;RS;RIO GRANDE DO SUL;Cidreira;51;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
4305504;RS;RIO GRANDE DO SUL;Ciríaco;54;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
